name category barcode brand id manufacturer image_urls base_price offer_price discount
"L'Oreal Paris Стойкая краска для волос ""Preference"", оттенок 7.1, Исландия" "Краски для волос" 3600521916636 "L`Oreal Paris" 33024 "Л`Ореаль АО" "['https://api.bonjour-dv.ru/public_v1/products/33024/images/01b8e473399cc76341b0c0.jpg', 'https://api.bonjour-dv.ru/public_v1/products/33024/images/f8643e1f0e87c3c170f8.jpg', 'https://api.bonjour-dv.ru/public_v1/products/33024/images/6030181c0c0643219048.jpg', 'https://api.bonjour-dv.ru/public_v1/products/33024/images/a6558bc6c70b0f87c271.jpg', 'https://api.bonjour-dv.ru/public_v1/products/33024/images/01572a95cfe793e9f4f27b.jpg']" 794 477 40
"Фонарь налобный Фотон SА-1600 3W светодиодный аккумуляторный" "Фонари, лампы, лампочки" 4630055082575 Фотон 123644 РОСЭЛ "['https://api.bonjour-dv.ru/public_v1/products/123644/images/6a7121d1693691e010.jpg', 'https://api.bonjour-dv.ru/public_v1/products/123644/images/e6834326975f8762e0fc.jpg']" 1319 1319 
"Освежитель воздуха Sunny Day Мечты о море 300 мл" "Аэрозоли, гели" 4600104025488 "Sunny Day" 37977 Гармония ['https://api.bonjour-dv.ru/public_v1/products/37977/images/c0c0c0c0c0c0c0c.jpg'] 84 84 
"Освежитель воздуха Sunny Day Летний дождь 300 мл" "Аэрозоли, гели" 4600104025549 "Sunny Day" 37976 Гармония ['https://api.bonjour-dv.ru/public_v1/products/37976/images/c0c0c0c0c0c0c0c.jpg'] 84 84 
"Чистящий спрей Шуманит для удаления жиров со стеклокерамических плит 500мл" "Для плит, духовок, СВЧ-печей" 7290003395682 Bagi 37931 BAGI ['https://api.bonjour-dv.ru/public_v1/products/37931/images/c0e0e0c0c0c0e0c.jpg'] 784 784 
"Белизна САЯНСКАЯ 1 л отпускается ящиком 12 шт" Универсальные 2000000029382 САЯНСКАЯ 37919 Саянскхимпласт ['https://api.bonjour-dv.ru/public_v1/products/37919/images/c0c0c0c0c0c0c0c.jpg'] 118 118 
"Моющее средство Капля Vox для стекол и зеркал Цитрусовая свежесть 500мл" "Для окон и зеркал" 4601313011149 Капля 37907 "Весна ОАО ПКК" ['https://api.bonjour-dv.ru/public_v1/products/37907/images/c0e0e0c0c0c0e06.jpg'] 181 181 
"Сменный баллон для автоматического освежителя воздуха Glade Automatic Свежесть белья 269 мл" "Автоматические освежители" 4620000430988 Glade 37894 "SC Jonhson" ['https://api.bonjour-dv.ru/public_v1/products/37894/images/4824120f06838120a060.jpg'] 678 509 25
"Гель для устранения и профилактики засоров Tiret Turbo Turbo 500 мл" "Для прочистки труб" 4607109400807 Tiret 37850 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/37850/images/3018180c060301e1c0f0.jpg'] 666 666 
"Стиральный порошок Dosia Active 3 Альпийская свежесть 400 гр" "Стиральные порошки" 4607109401156 Dosia 37786 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/37786/images/397931132d356d41.jpg'] 88 88 
"Чистящий порошок Comet Лимон с хлоринолом 475 гр" Универсальные 5410076183807 Comet 37785 "Procter & Gamble" ['https://api.bonjour-dv.ru/public_v1/products/37785/images/60341a0e07030180d070.jpg'] 127 127 
"Чистящий порошок Comet Сосна с хлоринолом 475 гр" Универсальные 5410076184408 Comet 37783 "Procter & Gamble" ['https://api.bonjour-dv.ru/public_v1/products/37783/images/c86c381c0c86436190f0.jpg'] 98 98 
"Чистящий порошок Comet Океан 475 гр" Универсальные 5410076183845 Comet 37784 "Procter & Gamble" ['https://api.bonjour-dv.ru/public_v1/products/37784/images/7034180e060301c0d070.jpg'] 127 127 
"Отбеливатель-пятновыводитель Аист БОС плюс Мax 600г" "Отбеливатели, пятновыводители" 4600905000332 Босс 37774 "Аист ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/37774/images/323070b030f1303.jpg'] 234 234 
"Стиральный порошок Dosia Active 3 Color 400 гр" "Стиральные порошки" 4607109401194 Dosia 37725 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/37725/images/195d31532d756341.jpg'] 88 88 
"Фитодепилятор Фитокосметик для лица и самых нежных участков кожи с Anti-Age эффектом 15 мл" "Для депиляции" 4670017921887 Фитокосметик 32953 "Фитокосметик ООО" ['https://api.bonjour-dv.ru/public_v1/products/32953/images/5864321a0d868340e030.jpg'] 75 75 
"Мицеллярная вода Garnier Skin Naturals  с маслами для снятия стойкого макияжа, очищающее средство для лица, для всех типов кожи 400 мл" "Мицеллярная вода" 3600541744455 Garnier 32949 "Л`Ореаль АО" "['https://api.bonjour-dv.ru/public_v1/products/32949/images/4e341a0d0e159ec86c03.jpg', 'https://api.bonjour-dv.ru/public_v1/products/32949/images/3038120c060381a0e070.jpg']" 577 433 25
"Крем для рук Сто рецептов красоты Питание и восстановление 80 мл" "Уход за руками" 4600702077193 "Сто рецептов красоты" 32909 "Юнилевер Русь ООО" "['https://api.bonjour-dv.ru/public_v1/products/32909/images/c7c74bcbc7c7c745.jpg', 'https://api.bonjour-dv.ru/public_v1/products/32909/images/c0c1c0c0e0e0e12.jpg', 'https://api.bonjour-dv.ru/public_v1/products/32909/images/c0c0c0c0c0c0c04.jpg', 'https://api.bonjour-dv.ru/public_v1/products/32909/images/f0f0e0e161c1000.jpg']" 107 54 50
"Салфетки влажные Aura Антибактериальные Алоэ 15 шт" "Влажные салфетки" 4607068629196 Aura 32908 "Коттон Клаб" ['https://api.bonjour-dv.ru/public_v1/products/32908/images/60703819050301419000.jpg'] 40 40 
"Гель для бритья Nivea Men Защита и уход увлажняющий 200 мл" "Средства для бритья" 4005800110887 "Nivea Men" 32906 "Beiersdorf AG" ['https://api.bonjour-dv.ru/public_v1/products/32906/images/70381c0e07038160e070.jpg'] 563 563 
"Ватные палочки Я самая пакет 300 шт" "Ватные палочки и диски " 4607068620957 "Я самая" 32901 "Коттон Клаб" "['https://api.bonjour-dv.ru/public_v1/products/32901/images/361d068301800000.jpg', 'https://api.bonjour-dv.ru/public_v1/products/32901/images/381c8c0643400000.jpg']" 127 102 20
"Средство для мытья окон и стекол Clin Лимон 500 мл" "Для окон и зеркал" 9000100888448 Clin 38454 Henkel ['https://api.bonjour-dv.ru/public_v1/products/38454/images/1e0e0c1c18180606.jpg'] 323 259 20
"Стиральный порошок Сарма Отбеливание Горный воздух ручная стирка 800 гр" "Стиральные порошки" 4600697014173 Сарма 38443 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38443/images/1a3b2f2f370f0f0e.jpg'] 168 168 
"Гель для мытья посуды Сарма Антибактериальный Сода-эффект 500 мл" "Для мытья посуды" 4600697060644 Сарма 38442 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38442/images/30041c0c070381c0e070.jpg'] 121 121 
"Гель для мытья посуды Сарма Антибактериальный Оригинал 500 мл" "Для мытья посуды" 4600697060620 Сарма 38441 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38441/images/2030180c06038180e020.jpg'] 121 97 20
"Гель для мытья посуды Сарма Антибактериальныы Яблоко 500 мл" "Для мытья посуды" 4600697060590 Сарма 38440 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38440/images/20180c06030180806030.jpg'] 121 121 
"Гель для мытья посуды Сарма Антибактериальный Лимон 500 мл" "Для мытья посуды" 4600697060637 Сарма 38425 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38425/images/20181c0c07038140e070.jpg'] 121 121 
"Гель для мытья посуды Сарма Антибактериальный Актив 500 мл" "Для мытья посуды" 4600697060613 Сарма 38421 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38421/images/30181c0e07038180e070.jpg'] 121 121 
"Сменный баллон для автоматического освежителя воздуха Airwick Freshmatic Дикий гранат. Индия 250 мл" "Автоматические освежители" 4607109407806 Airwick 38388 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/38388/images/5533331717335733.jpg'] 663 663 
"Стиральный порошок Сарма Отбеливание Горная свежесть 2.4 кг" "Стиральные порошки" 4600697010212 Сарма 38418 "Невская Косметика АО" ['https://api.bonjour-dv.ru/public_v1/products/38418/images/3b1f1f37172f073f.jpg'] 572 572 
"Средство для стирки жидкое Vilor для черного белья 1л" "Гели и жидкие средства для стирки" 4602984008254 Vilor 38233 "Ступинский химический завод ЗАО" ['https://api.bonjour-dv.ru/public_v1/products/38233/images/74341e0e8743a1b0c0.jpg'] 168 168 
"Сменный баллон для автоматического освежителя воздуха Airwick Freshmatic Королевский десерт 250 мл" "Автоматические освежители" 5011417562437 Airwick 38224 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/38224/images/6913519511355333.jpg'] 663 663 
"Сменный баллон для автоматического освежителя воздуха Airwick Freshmatic Голубая лагуна 250 мл" "Автоматические освежители" 5011417563144 Airwick 38223 " Reckitt" ['https://api.bonjour-dv.ru/public_v1/products/38223/images/e161616160e0e14.jpg'] 663 663 
"L'Oreal Paris Тонирующий спрей для мгновенного закрашивания отросших корней ""Magic Retouch"", оттенок Темно-каштановый, 75 мл" "Краски для волос" 3600523193240 "L`Oreal Paris" 34358 "Л`Ореаль АО" "['https://api.bonjour-dv.ru/public_v1/products/34358/images/0172b158ac562b948ae562.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/070686c4ee73399cceef.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/684c37199b6cb443530d.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/0150a8442a90eef3273356.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/d0ca7530d8eef2a5af56.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/0182000000000000000080.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/0163b1d8cc46b351a8d168.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34358/images/6030180c06038180c070.jpg']" 489 367 25
"L'Oreal Paris Тонирующий спрей для мгновенного закрашивания отросших корней ""Magic Retouch"", оттенок Черный, 75 мл" "Краски для волос" 3600523193233 "L`Oreal Paris" 34357 "Л`Ореаль АО" "['https://api.bonjour-dv.ru/public_v1/products/34357/images/0172b158ae562b95cae572.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/070686c4ee73399cceef.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/684c37199b6cb443530d.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/0150a8442a98ecf3252356.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/d0ca7530d8eef2a5af56.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/0100800000000000020100.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/0163b1d8cd56ab55aad168.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34357/images/6030180c06038180e070.jpg']" 489 367 25
"Бальзам для волос Прелесть Professional Эффект ламинирования для нормальных и лишенных блеска волос 400 мл" "Бальзамы, кондиционеры, ополаскиватели" 4600104032523 "Прелесть Professional" 34331 Арнест ['https://api.bonjour-dv.ru/public_v1/products/34331/images/30101c0e06030180c020.jpg'] 328 328 
"Черный Жемчуг Самоомоложение bb-крем для лица Омолаживающий 56+ лет 45 мл" "Кремы, сыворотки" 8714100712382 "Черный жемчуг" 34329 "Юнилевер Русь ООО" "['https://api.bonjour-dv.ru/public_v1/products/34329/images/43cb49ccc9e9e361.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34329/images/a4e4b4f2faf6f801.jpg', 'https://api.bonjour-dv.ru/public_v1/products/34329/images/3c1c0c060301804000.jpg']" 408 408 
