name,category,barcode,brand,id,manufacturer,image_urls,base_price,offer_price,promotion
"L'Oreal Paris Стойкая краска для волос ""Preference"", оттенок 7.1, Исландия",Краски для волос,3600521916636,L`Oreal Paris,33024,Л`Ореаль АО,"https://api.bonjour-dv.ru/public_v1/products/33024/images/01b8e473399cc76341b0c0.jpg,https://api.bonjour-dv.ru/public_v1/products/33024/images/f8643e1f0e87c3c170f8.jpg,https://api.bonjour-dv.ru/public_v1/products/33024/images/6030181c0c0643219048.jpg,https://api.bonjour-dv.ru/public_v1/products/33024/images/a6558bc6c70b0f87c271.jpg,https://api.bonjour-dv.ru/public_v1/products/33024/images/01572a95cfe793e9f4f27b.jpg",794,477,40
Кондиционер для волос KeraSys Premium Oriental запасной блок 500 мл,"Бальзамы, кондиционеры, ополаскиватели",8801046989869,KeraSys,34053,KeraSys,https://api.bonjour-dv.ru/public_v1/products/34053/images/f0f0b0f0f371717.jpg,493,493,
"Дезодорант-антиперспирант спрей Garnier Mineral Черное, белое, цветное с минералом перлит, защита 48 часов, женский 150 мл",Спреи,3600541256408,Garnier,34050,Л`Ореаль АО,"https://api.bonjour-dv.ru/public_v1/products/34050/images/3010180c06030180c070.jpg,https://api.bonjour-dv.ru/public_v1/products/34050/images/2010180e06038180c060.jpg",317,317,
Освежитель воздуха Sunny Day Мечты о море 300 мл,"Аэрозоли, гели",4600104025488,Sunny Day,37977,Гармония,https://api.bonjour-dv.ru/public_v1/products/37977/images/c0c0c0c0c0c0c0c.jpg,84,84,
Чистящий спрей Шуманит для удаления жиров со стеклокерамических плит 500мл,"Для плит, духовок, СВЧ-печей",7290003395682,Bagi,37931,BAGI,https://api.bonjour-dv.ru/public_v1/products/37931/images/c0e0e0c0c0c0e0c.jpg,784,784,
Освежитель воздуха Sunny Day Летний дождь 300 мл,"Аэрозоли, гели",4600104025549,Sunny Day,37976,Гармония,https://api.bonjour-dv.ru/public_v1/products/37976/images/c0c0c0c0c0c0c0c.jpg,84,84,
Белизна САЯНСКАЯ 1 л отпускается ящиком 12 шт,Универсальные,2000000029382,САЯНСКАЯ,37919,Саянскхимпласт,https://api.bonjour-dv.ru/public_v1/products/37919/images/c0c0c0c0c0c0c0c.jpg,118,118,
Моющее средство Капля Vox для стекол и зеркал Цитрусовая свежесть 500мл,Для окон и зеркал,4601313011149,Капля,37907,Весна ОАО ПКК,https://api.bonjour-dv.ru/public_v1/products/37907/images/c0e0e0c0c0c0e06.jpg,181,181,
Колготки Innamore Bella 40 Den цвет Miele размер 2,Колготки,6944944000747,Innamore,40648,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40648/images/01e0f178bc5c2e95cb359a.jpg,227,182,20
Колготки Innamore Bella 20 Den цвет Nero размер 2,Колготки,6944944000426,Innamore,40576,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40576/images/0160f0783c1c0681c33198.jpg,201,201,
Колготки Incanto Bikini 40 Den цвет Daino размер 3,Колготки,6944970185494,Incanto,40557,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40557/images/0122901c1e07030780d1e0.jpg,306,306,
Чулки Malemi Ninfa 40 Den цвет Daino размер 3,Чулки,6944950433546,Malemi,40556,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40556/images/70b9783c1d0f07038180.jpg,440,440,
Колготки Innamore Ottima 20 Den цвет Nero размер 2,Колготки,6944944008477,Innamore,40449,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40449/images/601a1c0e07058280c86c.jpg,267,267,
Колготки Innamore Bella 40 Den цвет Cappuccino размер 2,Колготки,6944944008576,Innamore,40166,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/40166/images/a070383c1e028241b018.jpg,227,182,20
Фитодепилятор Фитокосметик для лица и самых нежных участков кожи с Anti-Age эффектом 15 мл,Для депиляции,4670017921887,Фитокосметик,32953,Фитокосметик ООО,https://api.bonjour-dv.ru/public_v1/products/32953/images/5864321a0d868340e030.jpg,75,75,
"Мицеллярная вода Garnier Skin Naturals  с маслами для снятия стойкого макияжа, очищающее средство для лица, для всех типов кожи 400 мл",Мицеллярная вода,3600541744455,Garnier,32949,Л`Ореаль АО,"https://api.bonjour-dv.ru/public_v1/products/32949/images/4e341a0d0e159ec86c03.jpg,https://api.bonjour-dv.ru/public_v1/products/32949/images/3038120c060381a0e070.jpg",577,433,25
Крем для рук Сто рецептов красоты Питание и восстановление 80 мл,Уход за руками,4600702077193,Сто рецептов красоты,32909,Юнилевер Русь ООО,"https://api.bonjour-dv.ru/public_v1/products/32909/images/c7c74bcbc7c7c745.jpg,https://api.bonjour-dv.ru/public_v1/products/32909/images/c0c1c0c0e0e0e12.jpg,https://api.bonjour-dv.ru/public_v1/products/32909/images/c0c0c0c0c0c0c04.jpg,https://api.bonjour-dv.ru/public_v1/products/32909/images/f0f0e0e161c1000.jpg",107,54,50
Салфетки влажные Aura Антибактериальные Алоэ 15 шт,Влажные салфетки,4607068629196,Aura,32908,Коттон Клаб,https://api.bonjour-dv.ru/public_v1/products/32908/images/60703819050301419000.jpg,40,40,
Гель для бритья Nivea Men Защита и уход увлажняющий 200 мл,Средства для бритья,4005800110887,Nivea Men,32906,Beiersdorf AG,https://api.bonjour-dv.ru/public_v1/products/32906/images/70381c0e07038160e070.jpg,563,563,
Ватные палочки Я самая пакет 300 шт,Ватные палочки и диски ,4607068620957,Я самая,32901,Коттон Клаб,"https://api.bonjour-dv.ru/public_v1/products/32901/images/361d068301800000.jpg,https://api.bonjour-dv.ru/public_v1/products/32901/images/381c8c0643400000.jpg",127,102,20
Средство для мытья окон и стекол Clin Лимон 500 мл,Для окон и зеркал,9000100888448,Clin,38454,Henkel,https://api.bonjour-dv.ru/public_v1/products/38454/images/1e0e0c1c18180606.jpg,323,259,20
Стиральный порошок Сарма Отбеливание Горный воздух ручная стирка 800 гр,Стиральные порошки,4600697014173,Сарма,38443,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38443/images/1a3b2f2f370f0f0e.jpg,168,168,
Гель для мытья посуды Сарма Антибактериальный Сода-эффект 500 мл,Для мытья посуды,4600697060644,Сарма,38442,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38442/images/30041c0c070381c0e070.jpg,121,121,
Гель для мытья посуды Сарма Антибактериальный Оригинал 500 мл,Для мытья посуды,4600697060620,Сарма,38441,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38441/images/2030180c06038180e020.jpg,121,97,20
Гель для мытья посуды Сарма Антибактериальныы Яблоко 500 мл,Для мытья посуды,4600697060590,Сарма,38440,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38440/images/20180c06030180806030.jpg,121,121,
Гель для мытья посуды Сарма Антибактериальный Лимон 500 мл,Для мытья посуды,4600697060637,Сарма,38425,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38425/images/20181c0c07038140e070.jpg,121,121,
Гель для мытья посуды Сарма Антибактериальный Актив 500 мл,Для мытья посуды,4600697060613,Сарма,38421,Невская Косметика АО,https://api.bonjour-dv.ru/public_v1/products/38421/images/30181c0e07038180e070.jpg,121,121,
Колготки Malemi Voyage 40 Den цвет Melon размер 3,Колготки,8051403092408,Malemi,43151,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/43151/images/703a1c0e0703a1d000.jpg,191,129,32
Колготки Malemi Voyage 20 Den цвет Nero размер 4,Колготки,8051403092194,Malemi,43150,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/43150/images/01a0f0693c1e0f0783c1e0.jpg,266,119,55
Носки ХОХ женские бамбук ромб черный размер 23,Носки,4690678019952,ХОХ,43083,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/43083/images/181c0c06030301818000.jpg,130,130,
Носки ХОХ женские бамбук ромб черный размер 25,Носки,4690678019969,ХОХ,43082,ХОХ ТД ООО,https://api.bonjour-dv.ru/public_v1/products/43082/images/181c0c06030301818000.jpg,130,130,
Колготки Malemi Voyage 20 Den цвет Nero размер 2,Колготки,8051403092132,Malemi,43075,ИТАЛКОМ,https://api.bonjour-dv.ru/public_v1/products/43075/images/01a0f0693c1e0f0783c1e0.jpg,266,119,55
"L'Oreal Paris Тонирующий спрей для мгновенного закрашивания отросших корней ""Magic Retouch"", оттенок Темно-каштановый, 75 мл",Краски для волос,3600523193240,L`Oreal Paris,34358,Л`Ореаль АО,"https://api.bonjour-dv.ru/public_v1/products/34358/images/0172b158ac562b948ae562.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/070686c4ee73399cceef.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/684c37199b6cb443530d.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/0150a8442a90eef3273356.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/d0ca7530d8eef2a5af56.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/0182000000000000000080.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/0163b1d8cc46b351a8d168.jpg,https://api.bonjour-dv.ru/public_v1/products/34358/images/6030180c06038180c070.jpg",489,367,25
Бальзам для волос Прелесть Professional Эффект ламинирования для нормальных и лишенных блеска волос 400 мл,"Бальзамы, кондиционеры, ополаскиватели",4600104032523,Прелесть Professional,34331,Арнест,https://api.bonjour-dv.ru/public_v1/products/34331/images/30101c0e06030180c020.jpg,328,328,
"L'Oreal Paris Тонирующий спрей для мгновенного закрашивания отросших корней ""Magic Retouch"", оттенок Черный, 75 мл",Краски для волос,3600523193233,L`Oreal Paris,34357,Л`Ореаль АО,"https://api.bonjour-dv.ru/public_v1/products/34357/images/0172b158ae562b95cae572.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/070686c4ee73399cceef.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/684c37199b6cb443530d.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/0150a8442a98ecf3252356.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/d0ca7530d8eef2a5af56.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/0100800000000000020100.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/0163b1d8cd56ab55aad168.jpg,https://api.bonjour-dv.ru/public_v1/products/34357/images/6030180c06038180e070.jpg",489,367,25
Черный Жемчуг Самоомоложение bb-крем для лица Омолаживающий 56+ лет 45 мл,"Кремы, сыворотки",8714100712382,Черный жемчуг,34329,Юнилевер Русь ООО,"https://api.bonjour-dv.ru/public_v1/products/34329/images/43cb49ccc9e9e361.jpg,https://api.bonjour-dv.ru/public_v1/products/34329/images/a4e4b4f2faf6f801.jpg,https://api.bonjour-dv.ru/public_v1/products/34329/images/3c1c0c060301804000.jpg",408,408,
Сменные кассеты Gillette Mach3 Turbo с 3 лезвиями прочнее чем сталь с улучшенной смазывающей полоской для точного бритья 4 шт,"Станки, кассеты",3014260331306,Gillette,34285,Procter & Gamble,"https://api.bonjour-dv.ru/public_v1/products/34285/images/01848752a3916af442a110.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/018cc743a711e9747a790c.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/a121d2a175b79bce0e0e.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/55238c0a0ce653287138.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/01387478a97c8ee672393c.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/01d2da4a2e5aee644a3712.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/0160a146a2d16b75ba5755.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/0b89cee532876380c0.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/01b09e592914cb259a6918.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/01dc965ea9dc6b24c22128.jpg,https://api.bonjour-dv.ru/public_v1/products/34285/images/01244de2b91d08a497690e.jpg",1624,1624,
Мыло туалетное Малышам 90г,Туалетное мыло,4601313000129,Малышам,34284,Весна ОАО ПКК,https://api.bonjour-dv.ru/public_v1/products/34284/images/130a8782000000.jpg,38,29,24
